epoch,train_loss,val_rmse_scaled,augmentation_config,stage,test_subject,target,y_fit_mean,y_fit_std,early_stop,y_outer_mean,y_outer_std
2,0.4163163914795845,,none,final,11,arousal,,,,1.7906822977825105e-17,1.9430789912245294
1,0.4435560096193243,0.8882208841992462,none,inner,12,arousal,-2.4671622769447922e-17,1.9792556252765026,,,
2,0.4322765850358539,0.8807914413308282,none,inner,12,arousal,-2.4671622769447922e-17,1.9792556252765026,,,
3,0.4220305692266535,0.9000713549356822,none,inner,12,arousal,-2.4671622769447922e-17,1.9792556252765026,,,
4,0.4082872740648411,1.008055300975631,none,inner,12,arousal,-2.4671622769447922e-17,1.9792556252765026,,,
5,0.39429203144930025,0.9220406490506549,none,inner,12,arousal,-2.4671622769447922e-17,1.9792556252765026,,,
6,0.3717834273422206,0.9343356950950734,none,inner,12,arousal,-2.4671622769447922e-17,1.9792556252765026,,,
7,0.3395099747512076,1.0181672704565776,none,inner,12,arousal,-2.4671622769447922e-17,1.9792556252765026,,,
8,0.3229585877723164,1.04841141944264,none,inner,12,arousal,-2.4671622769447922e-17,1.9792556252765026,,,
9,0.2760751873806671,1.0689344719329523,none,inner,12,arousal,-2.4671622769447922e-17,1.9792556252765026,,,
10,0.24647357314825058,1.0717565683159638,none,inner,12,arousal,-2.4671622769447922e-17,1.9792556252765026,True,,
1,0.44247674749743554,,none,final,12,arousal,,,,2.865091676452017e-17,1.9529172322977033
2,0.4273129023851887,,none,final,12,arousal,,,,2.865091676452017e-17,1.9529172322977033
