repetition,role,task,policy,region,baseline,subject_fold,stimulus_fold,train_n,n,accuracy,balanced_accuracy,macro_f1,roc_auc,brier,log_loss
0,primary,arousal,midpoint_as_low,primary_test,order_bin_prior,0,3,720,80,0.7,0.5,0.4117647058823529,0.34747023809523814,0.24349170661272476,0.6800978586755606
0,primary,arousal,midpoint_as_low,primary_test,order_quadratic_logistic,0,3,720,80,0.7,0.5,0.4117647058823529,0.5137648809523809,0.2343679964708278,0.6617946878540849
0,primary,arousal,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,0,3,720,240,0.5416666666666666,0.5,0.35135135135135137,0.5,0.2482638888888889,0.6896709283570267
0,primary,arousal,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,0,3,720,240,0.5833333333333334,0.5699300699300699,0.5644283121597096,0.6356643356643357,0.23511465066174206,0.6626778022471385
0,primary,arousal,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,0,3,720,240,0.6708333333333333,0.5,0.4014962593516209,0.5,0.2375,0.6680931090880343
0,primary,arousal,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,0,3,720,240,0.6791666666666667,0.6512697539114711,0.6464578829561325,0.689952040254737,0.2141276041666667,0.6185074626081016
0,primary,arousal,midpoint_as_high,primary_test,global_train_prior,0,3,720,80,0.7125,0.5,0.41605839416058393,0.5,0.23035493827160494,0.6537205889009218
0,primary,arousal,midpoint_as_high,primary_test,order_bin_prior,0,3,720,80,0.7125,0.5,0.41605839416058393,0.3218916857360793,0.237597159588855,0.6682867693565333
0,primary,arousal,midpoint_as_high,primary_test,order_quadratic_logistic,0,3,720,80,0.7125,0.5,0.41605839416058393,0.49771167048054915,0.23031909728785022,0.6536316651549141
0,primary,arousal,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,0,3,720,240,0.575,0.5,0.36507936507936506,0.5,0.24486882716049382,0.6828569021151759
0,primary,arousal,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,0,3,720,240,0.6166666666666667,0.5745950554134698,0.5571245186136071,0.652742256322819,0.22954199582777607,0.6513058602959038
0,primary,arousal,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,0,3,720,240,0.6708333333333333,0.5,0.4014962593516209,0.5,0.2347530864197531,0.662549774723423
0,primary,arousal,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,0,3,720,240,0.6791666666666667,0.6512697539114711,0.6464578829561325,0.6886940797232487,0.21142409336419746,0.6127105816478758
0,primary,valence,discard_midpoint,primary_test,global_train_prior,1,0,711,78,0.5,0.5,0.3333333333333333,0.5,0.25293212349239685,0.6990460882156336
0,primary,valence,discard_midpoint,primary_test,order_bin_prior,1,0,711,78,0.5,0.5,0.3333333333333333,0.4178172255095332,0.25952076292460585,0.7126263031821175
0,primary,valence,discard_midpoint,primary_test,order_quadratic_logistic,1,0,711,78,0.5,0.5,0.3333333333333333,0.4026955950032873,0.2552754027671744,0.7038025729657211
0,primary,valence,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,1,0,711,238,0.6008403361344538,0.5,0.3753280839895013,0.5,0.2420112994665841,0.677118444307669
0,primary,valence,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,1,0,711,238,0.6092436974789915,0.552926021347074,0.5388269611417856,0.6016562384983437,0.23570746561670108,0.6641781604382182
0,primary,valence,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,1,0,711,237,0.5569620253164557,0.5,0.35772357723577236,0.5,0.24676324030060073,0.6866597450587613
0,primary,valence,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,1,0,711,237,0.7763713080168776,0.7690476190476191,0.7710896069105024,0.8513708513708514,0.15541876802664226,0.48764591888812686
0,primary,valence,midpoint_as_low,primary_test,global_train_prior,1,0,720,80,0.4875,0.5,0.3277310924369748,0.5,0.2534104938271605,0.6999952357769207
0,primary,valence,midpoint_as_low,primary_test,order_bin_prior,1,0,720,80,0.4875,0.5,0.3277310924369748,0.41682301438399,0.2596569089805776,0.7128080637020595
0,primary,valence,midpoint_as_low,primary_test,order_quadratic_logistic,1,0,720,80,0.4875,0.5,0.3277310924369748,0.4133833646028767,0.25580905001427773,0.7048482188597183
0,primary,valence,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,1,0,720,240,0.5958333333333333,0.5,0.3733681462140992,0.5,0.243179012345679,0.6794711035843711
0,primary,valence,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,1,0,720,240,0.6041666666666666,0.5501045346406171,0.5342281056566771,0.5929997837214332,0.2374272425703635,0.6676710292283387
0,primary,valence,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,1,0,720,240,0.55,0.5,0.3548387096774194,0.5,0.24750771604938268,0.6881543902812189
0,primary,valence,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,1,0,720,240,0.7666666666666667,0.7626262626262625,0.7634469163615882,0.840628507295174,0.16092785493827164,0.5006997928531124
0,primary,valence,midpoint_as_high,primary_test,global_train_prior,1,0,720,80,0.5125,0.5,0.33884297520661155,0.5,0.2520736882716049,0.6973316092472516
0,primary,valence,midpoint_as_high,primary_test,order_bin_prior,1,0,720,80,0.5125,0.5,0.33884297520661155,0.42120075046904315,0.2586264584147145,0.7108846484129356
0,primary,valence,midpoint_as_high,primary_test,order_quadratic_logistic,1,0,720,80,0.5125,0.5,0.33884297520661155,0.3993120700437774,0.25426010748978795,0.7017818789817534
0,primary,valence,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,1,0,720,240,0.6041666666666666,0.5,0.37662337662337664,0.5,0.24112461419753084,0.6753284203408897
0,primary,valence,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,1,0,720,240,0.6125,0.5540834845735028,0.5405043746783325,0.6030852994555354,0.23438335727232307,0.6614690433373812
0,primary,valence,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,1,0,720,240,0.5625,0.5,0.36,0.5,0.2461014660493827,0.6853298698437815
0,primary,valence,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,1,0,720,240,0.7958333333333333,0.7835978835978836,0.7876911411601162,0.8555555555555554,0.15441418306327162,0.4851434271745242
0,primary,arousal,discard_midpoint,primary_test,global_train_prior,1,0,714,78,0.6282051282051282,0.5,0.3858267716535433,0.5,0.23484280590064074,0.6625802505288035
0,primary,arousal,discard_midpoint,primary_test,order_bin_prior,1,0,714,78,0.6282051282051282,0.5,0.3858267716535433,0.3673469387755102,0.24332754822725747,0.6803846634336657
0,primary,arousal,discard_midpoint,primary_test,order_quadratic_logistic,1,0,714,78,0.6282051282051282,0.5,0.3858267716535433,0.6323011963406052,0.23411986747307068,0.6610815060391834
0,primary,arousal,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,1,0,714,237,0.5316455696202531,0.5,0.34710743801652894,0.5,0.25269415286591185,0.6986982483485855
0,primary,arousal,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,1,0,714,237,0.5991561181434599,0.5806520806520806,0.5504642108415694,0.6607679107679107,0.2336253607733619,0.6603370341555861
0,primary,arousal,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,1,0,714,234,0.594017094017094,0.5,0.3726541554959786,0.5,0.241163282809353,0.6753682475159758
0,primary,arousal,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,1,0,714,234,0.7393162393162394,0.7022718667171526,0.7076617445265938,0.7502461188943581,0.20118749918229606,0.5922135234607422
0,primary,arousal,midpoint_as_low,primary_test,global_train_prior,1,0,720,80,0.6125,0.5,0.3798449612403101,0.5,0.23796875,0.6689145485582095
0,primary,arousal,midpoint_as_low,primary_test,order_bin_prior,1,0,720,80,0.6125,0.5,0.3798449612403101,0.3693219223173141,0.2484581278965201,0.6909116845179193
0,primary,arousal,midpoint_as_low,primary_test,order_quadratic_logistic,1,0,720,80,0.6125,0.5,0.3798449612403101,0.6158657011191574,0.23683086592868735,0.6665638366952823
0,primary,arousal,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,1,0,720,240,0.525,0.5,0.3442622950819672,0.5,0.25328124999999996,0.6998580520795227
0,primary,arousal,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,1,0,720,240,0.6,0.5856307435254804,0.5554183389935166,0.6663881927039822,0.2319321329639889,0.656728378654864
0,primary,arousal,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,1,0,720,240,0.5791666666666667,0.5,0.36675461741424803,0.5,0.24380208333333328,0.6807025498996623
0,primary,arousal,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,1,0,720,240,0.7291666666666666,0.6971650402450317,0.6998556998556998,0.7416126504736805,0.20597330729166666,0.6024223616222615
0,primary,arousal,midpoint_as_high,primary_test,global_train_prior,1,0,720,80,0.6375,0.5,0.3893129770992366,0.5,0.23282986111111112,0.6584927418438242
0,primary,arousal,midpoint_as_high,primary_test,order_bin_prior,1,0,720,80,0.6375,0.5,0.3893129770992366,0.4127789046653144,0.23970753945080753,0.6729364969500053
0,primary,arousal,midpoint_as_high,primary_test,order_quadratic_logistic,1,0,720,80,0.6375,0.5,0.3893129770992366,0.530764029749831,0.23244393053737838,0.6576899654272684
0,primary,arousal,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,1,0,720,240,0.5375,0.5,0.34959349593495936,0.5,0.25199652777777776,0.6973061070194767
0,primary,arousal,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,1,0,720,240,0.5958333333333333,0.574376702283679,0.5467201464202963,0.6491025909630561,0.23583987380732535,0.6649742405126683
0,primary,arousal,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,1,0,720,240,0.6041666666666666,0.5,0.37662337662337664,0.5,0.23921875,0.6714305302357083
0,primary,arousal,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,1,0,720,240,0.7375,0.697459165154265,0.7037559513313348,0.7479854809437386,0.20042643229166665,0.5905891041407856
0,primary,valence,discard_midpoint,primary_test,global_train_prior,1,1,714,78,0.5256410256410257,0.5,0.3445378151260504,0.5,0.2543832012442986,0.7021451294924793
0,primary,valence,discard_midpoint,primary_test,order_bin_prior,1,1,714,78,0.5256410256410257,0.5,0.3445378151260504,0.5346077785102176,0.2537451474877233,0.7016291726609415
0,primary,valence,discard_midpoint,primary_test,order_quadratic_logistic,1,1,714,78,0.5256410256410257,0.5,0.3445378151260504,0.48022412656559,0.25666060283383335,0.7069732799504436
0,primary,valence,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,1,1,714,235,0.4723404255319149,0.5,0.3208092485549133,0.5,0.2646849979040427,0.7230111879874253
0,primary,valence,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,1,1,714,235,0.4851063829787234,0.5035963382737576,0.4317659519194261,0.5790104620749781,0.2609794507086787,0.7160019380609026
0,primary,valence,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,1,1,714,237,0.5485232067510548,0.5,0.3542234332425068,0.5,0.24996059481126778,0.6931872391768655
0,primary,valence,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,1,1,714,237,0.8649789029535865,0.8587347232207045,0.861968549796156,0.906685837526959,0.12773675696075432,0.4245915511143429
0,primary,valence,midpoint_as_low,primary_test,global_train_prior,1,1,720,80,0.5125,0.5,0.33884297520661155,0.5,0.25611111111111107,0.7056059104694413
0,primary,valence,midpoint_as_low,primary_test,order_bin_prior,1,1,720,80,0.5125,0.5,0.33884297520661155,0.525328330206379,0.25543244650588076,0.7046476724007152
0,primary,valence,midpoint_as_low,primary_test,order_quadratic_logistic,1,1,720,80,0.5125,0.5,0.33884297520661155,0.4818636647904941,0.2575911201343005,0.708735846444345
0,primary,valence,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,1,1,720,240,0.4625,0.5,0.3162393162393162,0.5,0.2652777777777778,0.7241488894159758
0,primary,valence,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,1,1,720,240,0.4875,0.5094280326838466,0.4521056441285102,0.5771701934492632,0.2615612496152662,0.7170524244439028
0,primary,valence,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,1,1,720,240,0.5416666666666666,0.5,0.35135135135135137,0.5,0.2507638888888889,0.6947891727506296
0,primary,valence,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,1,1,720,240,0.8583333333333333,0.8552447552447553,0.8566509732274612,0.9027972027972028,0.1311935763888889,0.4330214510987009
0,primary,valence,midpoint_as_high,primary_test,global_train_prior,1,1,720,80,0.5375,0.5,0.34959349593495936,0.5,0.2525,0.6983532362660168
0,primary,valence,midpoint_as_high,primary_test,order_bin_prior,1,1,720,80,0.5375,0.5,0.34959349593495936,0.5417976115650535,0.25179208420017657,0.697877372004364
0,primary,valence,midpoint_as_high,primary_test,order_quadratic_logistic,1,1,720,80,0.5375,0.5,0.34959349593495936,0.47297297297297297,0.25520871942427104,0.7041085656709772
0,primary,valence,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,1,1,720,240,0.48333333333333334,0.5,0.3258426966292135,0.5,0.26333333333333336,0.7203159296218755
0,primary,valence,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,1,1,720,240,0.49166666666666664,0.5027808676307007,0.4350108058042606,0.5813403781979978,0.25967451523545704,0.7134120392618015
0,primary,valence,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,1,1,720,240,0.5541666666666667,0.5,0.35656836461126007,0.5,0.2491666666666667,0.6915954844642139
0,primary,valence,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,1,1,720,240,0.8625,0.8558428782235963,0.85915242481905,0.903063734101609,0.12979166666666667,0.42901054194551774
0,primary,arousal,discard_midpoint,primary_test,global_train_prior,1,1,713,80,0.5375,0.5,0.34959349593495936,0.5,0.25057824631320946,0.6943759782815461
0,primary,arousal,discard_midpoint,primary_test,order_bin_prior,1,1,713,80,0.5375,0.5,0.34959349593495936,0.5521684475172847,0.2486097444493852,0.6902545430656662
0,primary,arousal,discard_midpoint,primary_test,order_quadratic_logistic,1,1,713,80,0.5375,0.5,0.34959349593495936,0.4726587052168447,0.25286789463692705,0.6992273862993927
0,primary,arousal,discard_midpoint,seen_subject_unseen_stimulus,global_train_prior,1,1,713,238,0.5630252100840336,0.5,0.3602150537634409,0.5,0.24638967747754062,0.68592241071902
0,primary,arousal,discard_midpoint,seen_subject_unseen_stimulus,subject_prior,1,1,713,238,0.634453781512605,0.6097158438576349,0.604990556859154,0.6426521239954075,0.23090114655755142,0.6536641383575341
0,primary,arousal,discard_midpoint,unseen_subject_seen_stimulus,global_train_prior,1,1,713,232,0.625,0.5,0.38461538461538464,0.5,0.23621990129217169,0.6653972878305828
0,primary,arousal,discard_midpoint,unseen_subject_seen_stimulus,stimulus_prior,1,1,713,232,0.7025862068965517,0.6632183908045977,0.6678769269071972,0.69290527150218,0.21021738312401334,0.6107768316367598
0,primary,arousal,midpoint_as_low,primary_test,global_train_prior,1,1,720,80,0.5375,0.5,0.34959349593495936,0.5,0.2501060956790123,0.6934073107051727
0,primary,arousal,midpoint_as_low,primary_test,order_bin_prior,1,1,720,80,0.5375,0.5,0.34959349593495936,0.548397234443746,0.24824570161551227,0.6895567092375104
0,primary,arousal,midpoint_as_low,primary_test,order_quadratic_logistic,1,1,720,80,0.5375,0.5,0.34959349593495936,0.5644248900062854,0.2514121200152073,0.6962251108829313
0,primary,arousal,midpoint_as_low,seen_subject_unseen_stimulus,global_train_prior,1,1,720,240,0.5583333333333333,0.5,0.3582887700534759,0.5,0.24692322530864205,0.6869913368796877
0,primary,arousal,midpoint_as_low,seen_subject_unseen_stimulus,subject_prior,1,1,720,240,0.6333333333333333,0.6154604336806533,0.6137809962694756,0.6425654745142213,0.23068337266167369,0.653192421879782
0,primary,arousal,midpoint_as_low,unseen_subject_seen_stimulus,global_train_prior,1,1,720,240,0.6041666666666666,0.5,0.37662337662337664,0.5,0.23992091049382722,0.6728761944636205
0,primary,arousal,midpoint_as_low,unseen_subject_seen_stimulus,stimulus_prior,1,1,720,240,0.6875,0.6524500907441017,0.655640795087142,0.6762613430127042,0.21755220389660496,0.6263292790290966
0,primary,arousal,midpoint_as_high,primary_test,global_train_prior,1,1,720,80,0.5375,0.5,0.34959349593495936,0.5,0.25095679012345673,0.6951551182069952
0,primary,arousal,midpoint_as_high,primary_test,order_bin_prior,1,1,720,80,0.5375,0.5,0.34959349593495936,0.5320553111250785,0.2490964056964658,0.6912147449905166
0,primary,arousal,midpoint_as_high,primary_test,order_quadratic_logistic,1,1,720,80,0.5375,0.5,0.34959349593495936,0.43431803896920174,0.253981136472537,0.7015307445763002
0,primary,arousal,midpoint_as_high,seen_subject_unseen_stimulus,global_train_prior,1,1,720,240,0.5666666666666667,0.5,0.3617021276595745,0.5,0.2459336419753086,0.685007689904019
0,primary,arousal,midpoint_as_high,seen_subject_unseen_stimulus,subject_prior,1,1,720,240,0.6333333333333333,0.6074660633484164,0.6033355871084066,0.6389281674208145,0.23181679833111044,0.6555650655585796
0,primary,arousal,midpoint_as_high,unseen_subject_seen_stimulus,global_train_prior,1,1,720,240,0.6375,0.5,0.3893129770992366,0.5,0.23373456790123456,0.6603639354539343
0,primary,arousal,midpoint_as_high,unseen_subject_seen_stimulus,stimulus_prior,1,1,720,240,0.7041666666666667,0.6613702952445346,0.6661376594369012,0.6953271730147997,0.20748022762345678,0.6049300707462348
