dataset,repetition,role,subject_fold,stimulus_fold,task,label_policy,source_train_rows_total,source_train_scored_paired_rows,class_0_anchors,class_1_anchors,eligible_donors_min,eligible_donors_p01,eligible_donors_p10,eligible_donors_median,eligible_donors_p90,eligible_donors_max,zero_donor_rate,below_5_donor_rate,below_10_donor_rate,below_20_donor_rate,unique_donor_subjects_min,unique_donor_subjects_median,unique_donor_stimuli_min,unique_donor_stimuli_median,paired_modality_anchor_rate,operational_verdict
I-DARE,3,sensitivity,2,1,arousal,midpoint_as_low,1128,1128,729,399,336,345.0,353.0,670.5,681.0,709,0.0,0.0,0.0,0.0,43,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,1,arousal,midpoint_as_high,1128,1128,618,510,443,450.0,457.0,561.0,576.0,604,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,2,valence,discard_midpoint,1128,905,516,389,330,333.0,337.0,458.0,478.0,505,0.0,0.0,0.0,0.0,46,46.0,14,21.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,2,valence,midpoint_as_low,1128,1128,739,389,330,333.27,337.0,677.0,690.0,722,0.0,0.0,0.0,0.0,46,46.0,14,22.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,2,valence,midpoint_as_high,1128,1128,516,612,454,457.0,459.0,551.5,567.0,599,0.0,0.0,0.0,0.0,46,46.0,20,22.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,2,arousal,discard_midpoint,1128,1026,574,452,389,395.0,403.0,519.0,536.0,560,0.0,0.0,0.0,0.0,43,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,2,arousal,midpoint_as_low,1128,1128,676,452,389,395.0,403.7,618.0,635.0,659,0.0,0.0,0.0,0.0,43,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,2,arousal,midpoint_as_high,1128,1128,574,554,488,492.0,500.0,522.0,536.0,560,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,3,valence,discard_midpoint,1128,926,437,489,377,379.0,382.0,433.0,447.0,475,0.0,0.0,0.0,0.0,46,46.0,14,15.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,3,valence,midpoint_as_low,1128,1128,639,489,429,432.27,436.0,578.0,599.0,624,0.0,0.0,0.0,0.0,46,46.0,14,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,3,valence,midpoint_as_high,1128,1128,437,691,377,379.0,383.0,630.0,636.0,675,0.0,0.0,0.0,0.0,46,46.0,18,21.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,3,arousal,discard_midpoint,1128,1024,616,408,344,353.0,361.0,560.0,577.0,601,0.0,0.0,0.0,0.0,43,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,3,arousal,midpoint_as_low,1128,1128,720,408,344,353.0,361.0,661.0,677.0,701,0.0,0.0,0.0,0.0,43,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,2,3,arousal,midpoint_as_high,1128,1128,616,512,446,452.27,459.0,559.0,577.0,601,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,0,valence,discard_midpoint,1152,930,369,561,310,312.0,317.0,504.0,516.0,547,0.0,0.0,0.0,0.0,47,47.0,17,18.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,0,valence,midpoint_as_low,1152,1152,591,561,497,500.0,505.0,530.0,552.0,578,0.0,0.0,0.0,0.0,47,47.0,17,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,0,valence,midpoint_as_high,1152,1152,369,783,310,312.0,318.0,720.0,735.0,765,0.0,0.0,0.0,0.0,47,47.0,18,22.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,0,arousal,discard_midpoint,1152,1041,734,307,249,259.0,270.0,679.0,691.0,718,0.0,0.0,0.0,0.0,41,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,0,arousal,midpoint_as_low,1152,1152,845,307,249,259.51,271.0,784.0,797.0,820,0.0,0.0,0.0,0.0,41,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,0,arousal,midpoint_as_high,1152,1152,734,418,352,361.0,374.0,677.0,690.0,718,0.0,0.0,0.0,0.0,45,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,1,valence,discard_midpoint,1152,985,512,473,413,415.0,418.0,453.0,462.0,501,0.0,0.0,0.0,0.0,47,47.0,14,18.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,1,valence,midpoint_as_low,1152,1152,679,473,413,415.0,418.0,617.0,628.0,664,0.0,0.0,0.0,0.0,47,47.0,14,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,1,valence,midpoint_as_high,1152,1152,512,640,452,453.0,455.0,579.0,588.0,627,0.0,0.0,0.0,0.0,47,47.0,17,21.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,1,arousal,discard_midpoint,1152,1033,673,360,301,310.0,318.0,617.0,630.0,657,0.0,0.0,0.0,0.0,42,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,1,arousal,midpoint_as_low,1152,1152,792,360,301,310.51,318.0,732.0,749.9000000000001,768,0.0,0.0,0.0,0.0,42,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,1,arousal,midpoint_as_high,1152,1152,673,479,412,420.0,428.0,615.0,629.0,657,0.0,0.0,0.0,0.0,45,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,2,valence,discard_midpoint,1152,924,524,400,340,343.0,347.0,465.0,488.70000000000005,513,0.0,0.0,0.0,0.0,47,47.0,14,21.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,2,valence,midpoint_as_low,1152,1152,752,400,340,343.0,348.0,689.0,702.8000000000002,735,0.0,0.0,0.0,0.0,47,47.0,14,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,2,valence,midpoint_as_high,1152,1152,524,628,463,464.0,467.0,567.0,584.0,615,0.0,0.0,0.0,0.0,47,47.0,20,22.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,2,arousal,discard_midpoint,1152,1039,626,413,355,361.0,369.0,571.0,587.0,611,0.0,0.0,0.0,0.0,41,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,2,arousal,midpoint_as_low,1152,1152,739,413,355,361.0,369.0,680.0,699.9000000000001,717,0.0,0.0,0.0,0.0,41,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,2,arousal,midpoint_as_high,1152,1152,626,526,460,466.0,473.0,568.0,586.0,611,0.0,0.0,0.0,0.0,46,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,3,valence,discard_midpoint,1152,944,449,495,389,390.0,393.0,438.0,453.0,482,0.0,0.0,0.0,0.0,47,47.0,14,15.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,3,valence,midpoint_as_low,1152,1152,657,495,434,437.0,441.0,595.0,618.9000000000001,640,0.0,0.0,0.0,0.0,47,47.0,14,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,3,valence,midpoint_as_high,1152,1152,449,703,389,390.0,393.0,641.0,648.0,687,0.0,0.0,0.0,0.0,47,47.0,18,21.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,3,arousal,discard_midpoint,1152,1039,661,378,319,329.0,335.0,605.0,621.2,645,0.0,0.0,0.0,0.0,41,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,3,arousal,midpoint_as_low,1152,1152,774,378,319,329.0,336.0,714.0,734.0,753,0.0,0.0,0.0,0.0,41,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,3,sensitivity,3,3,arousal,midpoint_as_high,1152,1152,661,491,426,433.0,440.0,603.0,621.0,645,0.0,0.0,0.0,0.0,46,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,0,valence,discard_midpoint,1128,931,532,399,342,345.0,347.0,474.0,490.0,520,0.0,0.0,0.0,0.0,46,46.0,13,22.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,0,valence,midpoint_as_low,1128,1128,729,399,342,345.0,348.0,667.0,677.0,712,0.0,0.0,0.0,0.0,46,46.0,13,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,0,valence,midpoint_as_high,1128,1128,532,596,470,472.0,475.0,536.0,548.3000000000001,583,0.0,0.0,0.0,0.0,46,46.0,20,21.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,0,arousal,discard_midpoint,1128,1009,551,458,397,404.0,410.0,494.0,516.0,537,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,0,arousal,midpoint_as_low,1128,1128,670,458,397,404.0,411.0,611.0,634.0,650,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,0,arousal,midpoint_as_high,1128,1128,551,577,484,488.0,498.0,520.0,543.0,562,0.0,0.0,0.0,0.0,45,45.0,22,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,1,valence,discard_midpoint,1128,925,410,515,352,353.0,356.0,459.0,471.0,504,0.0,0.0,0.0,0.0,46,46.0,15,16.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,1,valence,midpoint_as_low,1128,1128,613,515,454,457.0,460.0,552.0,564.0,599,0.0,0.0,0.0,0.0,46,46.0,15,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,1,valence,midpoint_as_high,1128,1128,410,718,352,353.27,357.0,657.0,665.0,703,0.0,0.0,0.0,0.0,46,46.0,18,22.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,1,arousal,discard_midpoint,1128,1021,665,356,294,306.2,314.0,610.0,624.0,648,0.0,0.0,0.0,0.0,42,45.0,22,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,1,arousal,midpoint_as_low,1128,1128,772,356,294,307.0,314.0,712.0,727.0,751,0.0,0.0,0.0,0.0,42,45.0,22,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,1,arousal,midpoint_as_high,1128,1128,665,463,394,403.27,413.0,608.0,623.0,648,0.0,0.0,0.0,0.0,45,45.0,22,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,2,valence,discard_midpoint,1128,921,421,500,361,364.0,368.0,444.0,459.0,489,0.0,0.0,0.0,0.0,46,46.0,16,16.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,2,valence,midpoint_as_low,1128,1128,628,500,439,442.0,446.0,567.0,586.0,614,0.0,0.0,0.0,0.0,46,46.0,16,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,2,valence,midpoint_as_high,1128,1128,421,707,361,364.0,368.0,646.0,660.0,690,0.0,0.0,0.0,0.0,46,46.0,18,22.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,2,arousal,discard_midpoint,1128,997,630,367,306,314.96,322.0,576.0,591.0,615,0.0,0.0,0.0,0.0,41,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,2,arousal,midpoint_as_low,1128,1128,761,367,306,315.0,323.0,701.0,715.0,742,0.0,0.0,0.0,0.0,41,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,2,arousal,midpoint_as_high,1128,1128,630,498,431,438.0,446.0,573.0,590.0,615,0.0,0.0,0.0,0.0,45,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,3,valence,discard_midpoint,1128,916,443,473,382,385.0,388.0,418.0,433.0,461,0.0,0.0,0.0,0.0,46,46.0,15,16.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,3,valence,midpoint_as_low,1128,1128,655,473,413,416.0,419.0,594.0,610.0,639,0.0,0.0,0.0,0.0,46,46.0,15,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,3,valence,midpoint_as_high,1128,1128,443,685,382,385.0,388.0,624.0,634.0,669,0.0,0.0,0.0,0.0,46,46.0,18,21.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,3,arousal,discard_midpoint,1128,1008,656,352,291,301.0,309.0,602.0,616.0,639,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,3,arousal,midpoint_as_low,1128,1128,776,352,291,301.0,310.0,716.0,731.0,755,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,0,3,arousal,midpoint_as_high,1128,1128,656,472,407,413.0,422.0,599.0,615.0,639,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,0,valence,discard_midpoint,1128,941,532,409,351,353.0,357.0,474.0,490.0,519,0.0,0.0,0.0,0.0,46,46.0,13,19.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,0,valence,midpoint_as_low,1128,1128,719,409,351,353.0,358.0,657.0,671.0,702,0.0,0.0,0.0,0.0,46,46.0,13,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,0,valence,midpoint_as_high,1128,1128,532,596,470,472.0,475.0,535.0,547.0,583,0.0,0.0,0.0,0.0,46,46.0,18,20.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,0,arousal,discard_midpoint,1128,1010,557,453,392,398.0,405.9,501.0,520.1,545,0.0,0.0,0.0,0.0,43,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,0,arousal,midpoint_as_low,1128,1128,675,453,392,398.0,406.0,616.0,638.0,654,0.0,0.0,0.0,0.0,43,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,0,arousal,midpoint_as_high,1128,1128,557,571,489,495.0,504.0,517.0,538.0,556,0.0,0.0,0.0,0.0,45,45.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,1,valence,discard_midpoint,1128,944,414,530,356,357.0,360.0,473.0,485.0,518,0.0,0.0,0.0,0.0,46,46.0,15,16.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,1,valence,midpoint_as_low,1128,1128,598,530,468,470.27,475.0,537.0,553.0,583,0.0,0.0,0.0,0.0,46,46.0,15,22.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,1,valence,midpoint_as_high,1128,1128,414,714,356,357.0,360.0,652.0,659.0,699,0.0,0.0,0.0,0.0,46,46.0,15,21.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,1,arousal,discard_midpoint,1128,1028,667,361,300,309.27,319.0,611.0,626.0,651,0.0,0.0,0.0,0.0,43,45.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,1,arousal,midpoint_as_low,1128,1128,767,361,300,310.27,319.7,708.0,721.0,746,0.0,0.0,0.0,0.0,43,45.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,1,arousal,midpoint_as_high,1128,1128,667,461,394,402.27,411.0,610.0,625.0,651,0.0,0.0,0.0,0.0,44,45.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,2,valence,discard_midpoint,1128,941,428,513,368,370.0,373.0,456.0,471.0,501,0.0,0.0,0.0,0.0,46,46.0,16,16.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,2,valence,midpoint_as_low,1128,1128,615,513,451,454.0,458.0,554.0,576.0,601,0.0,0.0,0.0,0.0,46,46.0,16,22.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,2,valence,midpoint_as_high,1128,1128,428,700,368,371.0,374.0,639.0,648.0,684,0.0,0.0,0.0,0.0,46,46.0,17,21.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,2,arousal,discard_midpoint,1128,1005,630,375,314,322.0,330.0,576.0,589.0,617,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,2,arousal,midpoint_as_low,1128,1128,753,375,314,322.0,331.0,694.0,707.0,734,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,2,arousal,midpoint_as_high,1128,1128,630,498,433,437.0,445.0,574.0,589.0,617,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,3,valence,discard_midpoint,1128,933,441,492,380,383.0,386.0,434.0,451.0,481,0.0,0.0,0.0,0.0,46,46.0,15,16.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,3,valence,midpoint_as_low,1128,1128,636,492,431,433.0,437.0,575.0,591.0,622,0.0,0.0,0.0,0.0,46,46.0,15,22.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,3,valence,midpoint_as_high,1128,1128,441,687,380,383.0,386.0,626.0,635.0,671,0.0,0.0,0.0,0.0,46,46.0,17,21.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,3,arousal,discard_midpoint,1128,1013,663,350,289,297.12,307.0,608.0,622.0,647,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,3,arousal,midpoint_as_low,1128,1128,778,350,289,298.0,309.0,719.0,732.0,756,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,1,3,arousal,midpoint_as_high,1128,1128,663,465,400,406.0,414.7,606.0,621.0,647,0.0,0.0,0.0,0.0,44,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,0,valence,discard_midpoint,1128,943,543,400,344,345.0,349.0,485.0,501.0,531,0.0,0.0,0.0,0.0,46,46.0,13,22.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,0,valence,midpoint_as_low,1128,1128,728,400,344,345.0,349.0,666.0,678.0,711,0.0,0.0,0.0,0.0,46,46.0,13,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,0,valence,midpoint_as_high,1128,1128,543,585,481,483.0,485.0,525.0,535.0,572,0.0,0.0,0.0,0.0,46,46.0,19,20.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,0,arousal,discard_midpoint,1128,1006,547,459,401,405.0,411.0,491.0,512.5,533,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,0,arousal,midpoint_as_low,1128,1128,669,459,401,405.0,411.0,611.0,632.0,649,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,0,arousal,midpoint_as_high,1128,1128,547,581,482,485.0,494.0,523.0,547.0,566,0.0,0.0,0.0,0.0,46,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,1,valence,discard_midpoint,1128,945,418,527,360,361.0,363.0,470.0,480.0,516,0.0,0.0,0.0,0.0,46,46.0,15,15.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,1,valence,midpoint_as_low,1128,1128,601,527,468,469.0,472.0,540.0,553.0,587,0.0,0.0,0.0,0.0,46,46.0,15,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,1,valence,midpoint_as_high,1128,1128,418,710,360,361.0,364.0,649.0,654.0,694,0.0,0.0,0.0,0.0,46,46.0,16,21.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,1,arousal,discard_midpoint,1128,1019,665,354,301,306.0,312.0,610.0,624.0,650,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,1,arousal,midpoint_as_low,1128,1128,774,354,301,306.0,312.0,715.0,729.3000000000001,752,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,1,arousal,midpoint_as_high,1128,1128,665,463,400,405.0,413.0,608.0,623.0,650,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,2,valence,discard_midpoint,1128,943,434,509,374,376.0,379.2,452.0,467.0,498,0.0,0.0,0.0,0.0,46,46.0,16,16.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,2,valence,midpoint_as_low,1128,1128,619,509,449,451.0,454.0,558.0,579.0,604,0.0,0.0,0.0,0.0,46,46.0,16,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,2,valence,midpoint_as_high,1128,1128,434,694,374,376.0,380.0,633.0,642.0,677,0.0,0.0,0.0,0.0,46,46.0,18,22.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,2,arousal,discard_midpoint,1128,991,629,362,306,309.9,317.0,575.0,589.0,615,0.0,0.0,0.0,0.0,41,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,2,arousal,midpoint_as_low,1128,1128,766,362,306,310.0,317.0,707.0,719.0,745,0.0,0.0,0.0,0.0,41,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,2,arousal,midpoint_as_high,1128,1128,629,499,435,439.0,446.0,572.0,588.0,615,0.0,0.0,0.0,0.0,46,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,3,valence,discard_midpoint,1128,928,444,484,383,386.0,388.0,427.0,442.0,471,0.0,0.0,0.0,0.0,46,46.0,15,15.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,3,valence,midpoint_as_low,1128,1128,644,484,425,426.0,429.0,583.0,597.0,630,0.0,0.0,0.0,0.0,46,46.0,15,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,3,valence,midpoint_as_high,1128,1128,444,684,383,386.0,389.0,623.0,631.3000000000001,668,0.0,0.0,0.0,0.0,46,46.0,16,20.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,3,arousal,discard_midpoint,1128,998,661,337,283,286.97,294.0,607.0,621.0,645,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,3,arousal,midpoint_as_low,1128,1128,791,337,283,287.0,295.7,731.0,745.3000000000001,767,0.0,0.0,0.0,0.0,42,46.0,22,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,2,3,arousal,midpoint_as_high,1128,1128,661,467,407,410.0,417.0,603.5,620.0,645,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,0,valence,discard_midpoint,1152,959,547,412,353,355.0,359.0,488.0,504.0,535,0.0,0.0,0.0,0.0,47,47.0,13,22.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,0,valence,midpoint_as_low,1152,1152,740,412,353,355.51,360.0,677.0,689.0,724,0.0,0.0,0.0,0.0,47,47.0,13,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,0,valence,midpoint_as_high,1152,1152,547,605,485,486.0,489.0,544.0,554.0,592,0.0,0.0,0.0,0.0,47,47.0,20,21.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,0,arousal,discard_midpoint,1152,1022,559,463,405,410.0,417.0,502.0,525.0,544,0.0,0.0,0.0,0.0,42,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,0,arousal,midpoint_as_low,1152,1152,689,463,405,410.0,418.0,630.0,653.0,666,0.0,0.0,0.0,0.0,42,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,0,arousal,midpoint_as_high,1152,1152,559,593,492,497.0,506.0,534.0,558.0,577,0.0,0.0,0.0,0.0,46,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,1,valence,discard_midpoint,1152,951,417,534,358,360.0,362.0,477.0,488.0,521,0.0,0.0,0.0,0.0,47,47.0,15,16.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,1,valence,midpoint_as_low,1152,1152,618,534,472,474.0,478.0,556.0,570.0,604,0.0,0.0,0.0,0.0,47,47.0,15,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,1,valence,midpoint_as_high,1152,1152,417,735,358,360.0,363.0,673.0,678.0,720,0.0,0.0,0.0,0.0,47,47.0,18,22.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,1,arousal,discard_midpoint,1152,1033,652,381,323,331.32,340.0,597.0,614.0,636,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,1,arousal,midpoint_as_low,1152,1152,771,381,323,332.0,340.0,712.0,730.0,747,0.0,0.0,0.0,0.0,42,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,1,arousal,midpoint_as_high,1152,1152,652,500,432,441.0,450.0,595.0,613.0,636,0.0,0.0,0.0,0.0,45,46.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,2,valence,discard_midpoint,1152,945,436,509,376,378.0,381.0,452.0,468.0,496,0.0,0.0,0.0,0.0,47,47.0,16,16.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,2,valence,midpoint_as_low,1152,1152,643,509,447,450.0,454.0,581.0,600.9000000000001,628,0.0,0.0,0.0,0.0,47,47.0,16,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,2,valence,midpoint_as_high,1152,1152,436,716,376,378.0,382.0,654.0,665.0,700,0.0,0.0,0.0,0.0,47,47.0,19,22.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,2,arousal,discard_midpoint,1152,1012,625,387,329,336.0,344.0,571.0,587.0,610,0.0,0.0,0.0,0.0,40,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,2,arousal,midpoint_as_low,1152,1152,765,387,329,336.0,345.0,706.0,723.0,743,0.0,0.0,0.0,0.0,40,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,2,arousal,midpoint_as_high,1152,1152,625,527,461,466.51,475.0,568.0,586.0,610,0.0,0.0,0.0,0.0,46,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,3,valence,discard_midpoint,1152,937,448,489,389,389.36,392.0,432.0,449.0,478,0.0,0.0,0.0,0.0,47,47.0,15,16.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,3,valence,midpoint_as_low,1152,1152,663,489,428,430.0,434.0,601.0,617.0,648,0.0,0.0,0.0,0.0,47,47.0,15,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,3,valence,midpoint_as_high,1152,1152,448,704,389,390.0,393.0,642.0,650.0,688,0.0,0.0,0.0,0.0,47,47.0,18,21.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,3,arousal,discard_midpoint,1152,1019,651,368,310,318.18,326.0,596.0,612.0,634,0.0,0.0,0.0,0.0,41,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,3,arousal,midpoint_as_low,1152,1152,784,368,310,319.0,327.0,724.0,741.0,761,0.0,0.0,0.0,0.0,41,47.0,23,23.0,1.0,PASS_STRONG
I-DARE,4,sensitivity,3,3,arousal,midpoint_as_high,1152,1152,651,501,437,443.0,450.0,593.0,611.0,634,0.0,0.0,0.0,0.0,45,47.0,23,23.0,1.0,PASS_STRONG
