dataset,artifact_path,commit_sha,analysis_type,protocol,task,label_policy,uses_target_subject,uses_target_stimulus,strict_joint,reproducible,usable_for_current_audit,notes,commit_date,commit_message,git_status_at_commit,current_path_exists,deleted_later_in_history
I-DARE,docs/idare_prior_best_confirm_objective.json,8fe0329a7523eb53e1d9ba1e67ce9565ac763aa4,model-or-training-result,unspecified,valence+arousal,discard_midpoint+midpoint_as_high,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-12T14:35:49+03:00,docs: add I-DARE prior-best confirmation guard,A,yes,no
DEAP+I-DARE,docs/idare_prior_best_confirm_objective.md,8fe0329a7523eb53e1d9ba1e67ce9565ac763aa4,model-or-training-result,unspecified,valence+arousal,discard_midpoint+midpoint_as_high,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-12T14:35:49+03:00,docs: add I-DARE prior-best confirmation guard,A,yes,no
I-DARE,docs/idare_prior_best_confirm_prior_vs_confirmation_comparison.csv,2b72f40e6f1ed68090b820d6ae96a94e5de56479,other,unspecified,valence+arousal,discard_midpoint+midpoint_as_high,unknown,unknown,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-12T14:51:48+03:00,exp: run I-DARE prior-best confirmation,A,yes,no
I-DARE,docs/idare_prior_best_confirm_prior_vs_confirmation_comparison.json,2b72f40e6f1ed68090b820d6ae96a94e5de56479,other,unspecified,valence+arousal,discard_midpoint+midpoint_as_high,unknown,unknown,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-12T14:51:48+03:00,exp: run I-DARE prior-best confirmation,A,yes,no
I-DARE,docs/idare_prior_best_confirm_prior_vs_confirmation_comparison.md,2b72f40e6f1ed68090b820d6ae96a94e5de56479,other,unspecified,unspecified,unspecified,unknown,unknown,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-12T14:51:48+03:00,exp: run I-DARE prior-best confirmation,A,yes,no
I-DARE,docs/idare_prior_best_confirm_validation_report.json,2b72f40e6f1ed68090b820d6ae96a94e5de56479,model-or-training-result,smoke-or-partial,valence+arousal,discard_midpoint+midpoint_as_high,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-12T14:51:48+03:00,exp: run I-DARE prior-best confirmation,M,yes,no
I-DARE,docs/idare_prior_best_confirm_validation_report.md,2b72f40e6f1ed68090b820d6ae96a94e5de56479,model-or-training-result,smoke-or-partial,valence+arousal,discard_midpoint+midpoint_as_high,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-12T14:51:48+03:00,exp: run I-DARE prior-best confirmation,M,yes,no
DEAP+I-DARE,docs/idare_prior_best_confirmation_status_update.json,667e9a3213435affa542fe1b4d2b51a14f6dd994,model-or-training-result,unspecified,valence+arousal,discard_midpoint+midpoint_as_high,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-12T14:59:44+03:00,docs: add prior best confirmation status update,A,yes,no
DEAP+I-DARE,docs/idare_prior_best_confirmation_status_update.md,667e9a3213435affa542fe1b4d2b51a14f6dd994,model-or-training-result,unspecified,valence+arousal,discard_midpoint+midpoint_as_high,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-12T14:59:44+03:00,docs: add prior best confirmation status update,A,yes,no
I-DARE,docs/idare_root_cause_triage_null_permutation_sanity_report.json,86b239acb7312633e18a7ebfedea7634eb8677f2,chance-or-null-analysis,smoke-or-partial,valence+arousal,discard_midpoint+midpoint_as_high+midpoint_as_low,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-12T12:50:23+03:00,analysis: run root-cause triage audit,A,yes,no
I-DARE,docs/idare_root_cause_triage_null_permutation_sanity_report.md,86b239acb7312633e18a7ebfedea7634eb8677f2,chance-or-null-analysis,smoke-or-partial,valence+arousal,discard_midpoint+midpoint_as_high+midpoint_as_low,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-12T12:50:23+03:00,analysis: run root-cause triage audit,A,yes,no
I-DARE,docs/idare_single_modality_bsl_stats_vs_baseline_comparison.json,915a09920fe4dacc0aab945dc795b91b4e527fa1,model-or-training-result,leave-one-subject-out,valence+arousal,midpoint_as_high,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-07T16:40:38+03:00,docs: compare I-DARE BSL stats against baselines,A,yes,no
I-DARE,docs/idare_single_modality_bsl_stats_vs_baseline_comparison.md,915a09920fe4dacc0aab945dc795b91b4e527fa1,model-or-training-result,leave-one-subject-out,valence+arousal,midpoint_as_high,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-07T16:40:38+03:00,docs: compare I-DARE BSL stats against baselines,A,yes,no
I-DARE,docs/idare_single_modality_bsl_stats_vs_baseline_review_status.json,55e7bc69f1bc306dabc9765a31975245d574b94f,model-or-training-result,leave-one-subject-out,valence+arousal,midpoint_as_high,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-07T16:45:13+03:00,docs: record I-DARE BSL stats comparison review,A,yes,no
I-DARE,docs/idare_single_modality_bsl_stats_vs_baseline_review_status.md,55e7bc69f1bc306dabc9765a31975245d574b94f,model-or-training-result,leave-one-subject-out,valence+arousal,midpoint_as_high,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-07T16:45:13+03:00,docs: record I-DARE BSL stats comparison review,A,yes,no
DEAP+I-DARE,docs/idare_w1c_emg_baseline_closeout.json,5a008c8819b020bf641da83d48e70cf7286678ec,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-11T16:34:25+03:00,analysis: add W1C EMG independent ridge baseline,A,yes,no
DEAP+I-DARE,docs/idare_w1c_emg_baseline_closeout.md,5a008c8819b020bf641da83d48e70cf7286678ec,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-11T16:34:25+03:00,analysis: add W1C EMG independent ridge baseline,A,yes,no
DEAP+I-DARE,docs/idare_w1c_emg_baseline_objective.json,5a008c8819b020bf641da83d48e70cf7286678ec,model-or-training-result,unspecified,valence+arousal,midpoint_as_high,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-11T16:34:25+03:00,analysis: add W1C EMG independent ridge baseline,A,yes,no
DEAP+I-DARE,docs/idare_w1c_emg_baseline_objective.md,5a008c8819b020bf641da83d48e70cf7286678ec,model-or-training-result,unspecified,valence+arousal,midpoint_as_high,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-11T16:34:25+03:00,analysis: add W1C EMG independent ridge baseline,A,yes,no
I-DARE,docs/idare_w1c_emg_baseline_predictions.csv,5a008c8819b020bf641da83d48e70cf7286678ec,model-or-training-result,unspecified,arousal,midpoint_as_high,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-11T16:34:25+03:00,analysis: add W1C EMG independent ridge baseline,A,yes,no
DEAP+I-DARE,docs/idare_w1c_emg_baseline_report.json,5a008c8819b020bf641da83d48e70cf7286678ec,model-or-training-result,unspecified,valence+arousal,midpoint_as_high,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-11T16:34:25+03:00,analysis: add W1C EMG independent ridge baseline,A,yes,no
DEAP+I-DARE,docs/idare_w1c_emg_baseline_report.md,5a008c8819b020bf641da83d48e70cf7286678ec,model-or-training-result,unspecified,valence+arousal,midpoint_as_high,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-11T16:34:25+03:00,analysis: add W1C EMG independent ridge baseline,A,yes,no
I-DARE,docs/idare_w1c_emg_baseline_smoke_predictions.csv,5a008c8819b020bf641da83d48e70cf7286678ec,model-or-training-result,smoke-or-partial,arousal,midpoint_as_high,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-11T16:34:25+03:00,analysis: add W1C EMG independent ridge baseline,A,yes,no
DEAP+I-DARE,docs/idare_w1c_emg_baseline_smoke_report.json,5a008c8819b020bf641da83d48e70cf7286678ec,model-or-training-result,smoke-or-partial,valence+arousal,midpoint_as_high,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-11T16:34:25+03:00,analysis: add W1C EMG independent ridge baseline,A,yes,no
DEAP+I-DARE,docs/idare_w1c_emg_baseline_smoke_report.md,5a008c8819b020bf641da83d48e70cf7286678ec,model-or-training-result,smoke-or-partial,arousal,midpoint_as_high,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-11T16:34:25+03:00,analysis: add W1C EMG independent ridge baseline,A,yes,no
I-DARE,docs/idare_wave0_baseline_registry.csv,d7e93ad8f7e63895ab9a548b1c388438aadab658,model-or-training-result,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-11T14:43:05+03:00,docs: add I-DARE Wave 0 parallel launch pack,A,yes,no
I-DARE,docs/legacy_mahnob_eeg_r0_plan.md,896cf309cb33db0c432c78afb587ee840bf59737,model-or-training-result,smoke-or-partial,valence,midpoint_as_high,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-06T11:19:40+03:00,models: add legacy MAHNOB EEG R0 smoke baseline,A,yes,no
DEAP+I-DARE,docs/local_setup_audit_current.txt,dd44d0f1e8adaf1faa7489aab871954b9fd369d6,model-or-training-result,smoke-or-partial,unspecified,unspecified,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact is not present in the current working tree but remains recoverable from Git history.,2026-05-31T13:52:37+03:00,"Revert ""Merge I-DARE ROCA locked-gate conclusion""",R100,no,no
I-DARE,docs/project_state_delta_after_focused_policy_baseline.md,9b7f81eb20e6a017dc96d281a4fd4cc6fec70f08,model-or-training-result,unspecified,valence+arousal,discard_midpoint+midpoint_as_high+midpoint_as_low,unknown,unknown,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-05T15:06:43+03:00,docs: record focused I-DARE score-5 policy decision,A,yes,no
I-DARE,docs/project_state_delta_after_main_baseline.md,8fa14bf85e84914998217dede2377e71b1c53c92,model-or-training-result,leave-one-subject-out,valence+arousal,discard_midpoint+midpoint_as_high,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-05T15:30:42+03:00,docs: record I-DARE EEG main baseline status,A,yes,no
DEAP+I-DARE,docs/project_status_current.json,915a09920fe4dacc0aab945dc795b91b4e527fa1,model-or-training-result,leave-one-subject-out,valence+arousal,discard_midpoint+midpoint_as_high+midpoint_as_low+threshold_gt5,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-07T16:40:38+03:00,docs: compare I-DARE BSL stats against baselines,M,yes,no
DEAP+I-DARE,docs/project_status_current.md,915a09920fe4dacc0aab945dc795b91b4e527fa1,model-or-training-result,leave-one-subject-out,valence+arousal,discard_midpoint+midpoint_as_high+midpoint_as_low+threshold_gt5,no,yes,no,unknown,context-only,Automated historical inventory; scientific classification must be manually reviewed before reuse.,2026-05-07T16:40:38+03:00,docs: compare I-DARE BSL stats against baselines,M,yes,no
I-DARE,docs/roca/deviation_and_disagreement_current.json,4edd2dab86ced988c2ea5a88e18036a2a5dc0a06,prior-or-baseline,leave-one-subject-out,valence+arousal,unspecified,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-13T19:39:59+03:00,Add ROCA deviation and high-disagreement analysis,A,yes,yes
I-DARE,docs/roca/deviation_and_disagreement_current.md,4edd2dab86ced988c2ea5a88e18036a2a5dc0a06,chance-or-null-analysis,leave-one-subject-out,valence+arousal,unspecified,no,yes,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-13T19:39:59+03:00,Add ROCA deviation and high-disagreement analysis,A,yes,yes
unspecified,docs/roca/deviation_per_stimulus_current.csv,4edd2dab86ced988c2ea5a88e18036a2a5dc0a06,other,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-13T19:39:59+03:00,Add ROCA deviation and high-disagreement analysis,A,yes,yes
unspecified,docs/roca/deviation_per_subject_current.csv,4edd2dab86ced988c2ea5a88e18036a2a5dc0a06,other,unspecified,valence+arousal,unspecified,unknown,unknown,no,unknown,manual-review,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-13T19:39:59+03:00,Add ROCA deviation and high-disagreement analysis,A,yes,yes
unspecified,docs/roca/eeg_arousal_oracle_diagnostic_comparison_current.csv,0182ac3f97d6a24b70556fe6e71ec7fb634c170c,prior-or-baseline,unspecified,arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-14T15:09:29+03:00,Add EEG test-oracle checkpoint diagnostics,A,yes,yes
unspecified,docs/roca/eeg_arousal_oracle_diagnostic_current.json,0182ac3f97d6a24b70556fe6e71ec7fb634c170c,prior-or-baseline,unspecified,arousal,unspecified,unknown,unknown,no,unknown,yes-or-context,Automated historical inventory; scientific classification must be manually reviewed before reuse. Artifact was later deleted or reverted from a newer history state.,2026-05-14T15:09:29+03:00,Add EEG test-oracle checkpoint diagnostics,A,yes,yes
